"MunicipalityName","FIPS_ID","Year","Population"
"Cokedale",15550,2010,128
"Collbran",15605,2010,708
"Colorado Springs",16000,2010,420714
"Columbine Valley",16385,2010,1261
"Commerce City",16495,2010,46194
"Cortez",17375,2010,8484
"Craig",17760,2010,9468
"Crawford",17925,2010,430
"Crested Butte",18310,2010,1482
"Crestone",18420,2010,144
"Cripple Creek",18530,2010,1193
"Crook",18640,2010,110
"Crowley",18750,2010,177
"Dacono",19080,2010,4181
"De Beque",19355,2010,503
"Deer Trail",19630,2010,548
"Del Norte",19795,2010,1688
"Delta",19850,2010,8897
"Denver",20000,2010,604879
"Dillon",20440,2010,906
"Dinosaur",20495,2010,339
"Dolores",20770,2010,936
"Dove Creek",21265,2010,734
"Durango",22035,2010,16901
"Eads",22145,2010,609
"Eagle",22200,2010,6491
"Eaton",22860,2010,4384
"Eckley",23025,2010,257
"Edgewater",23135,2010,5177
"Elizabeth",23740,2010,1358
"Empire",24620,2010,283
"Englewood",24785,2010,30374
"Erie",24950,2010,18291
"Estes Park",25115,2010,5897
"Evans",25280,2010,18651
"Fairplay",25610,2010,682
"Federal Heights",26270,2010,11515
"Firestone",26600,2010,10249
"Flagler",26765,2010,561
"Fleming",26875,2010,408
"Florence",27040,2010,3881
"Fort Collins",27425,2010,144888
"Fort Lupton",27700,2010,7454
"Fort Morgan",27810,2010,11328
"Fountain",27865,2010,25888
"Fowler",27975,2010,1182
"Foxfield",28105,2010,691
"Fraser",28305,2010,1217
"Frederick",28360,2010,8735
"Frisco",28690,2010,2694
"Fruita",28745,2010,12655
"Garden City",29185,2010,235
"Genoa",29680,2010,139
"Georgetown",29735,2010,1056
"Gilcrest",29955,2010,1038
"Glendale",30340,2010,4200
"Glenwood Springs",30780,2010,9571
"Golden",30835,2010,18930
"Granada",31550,2010,516
"Granby",31605,2010,1858
"Grand Junction",31660,2010,59819
"Grand Lake",31715,2010,469
"Greeley",32155,2010,93262
"Green Mountain Falls",32650,2010,808
"Greenwood Village",33035,2010,13987
"Grover",33310,2010,138
"Gunnison",33640,2010,5856
"Gypsum",33695,2010,6475
"Hartman",34520,2010,81
"Haswell",34740,2010,68
"Haxtun",34960,2010,950
"Hayden",35070,2010,1805
"Hillrose",36610,2010,264
"Holly",37215,2010,801
"Holyoke",37270,2010,2325
"Hooper",37380,2010,103
"Hot Sulphur Springs",37600,2010,661
"Hotchkiss",37545,2010,942
"Hudson",37820,2010,2370
"Hugo",37875,2010,730
"Idaho Springs",38370,2010,1750
"Ignacio",38535,2010,699
"Iliff",38590,2010,266
"Jamestown",39195,2010,274
"Johnstown",39855,2010,9987
"Julesburg",39965,2010,1218
"Keenesburg",40185,2010,1131
"Kersey",40515,2010,1459
"Kim",40570,2010,73
"Kiowa",40790,2010,723
"Kit Carson",41010,2010,233
"Kremmling",41560,2010,1440
"La Jara",42055,2010,820
"La Junta",42110,2010,7083
"La Salle",43605,2010,1967
"La Veta",44100,2010,793
"Lafayette",41835,2010,24553
"Lake City",42330,2010,408
"Lakeside",42495,2010,8
"Lakewood",43000,2010,143209
"Lamar",43110,2010,7802
"Larkspur",43550,2010,184
"Las Animas",43660,2010,2413
"Leadville",44320,2010,2592
"Limon",44980,2010,1883
"Littleton",45255,2010,42034
"Lochbuie",45530,2010,4808
"Log Lane Village",45695,2010,877
"Lone Tree",45955,2010,10417
"Longmont",45970,2010,86442
"Louisville",46355,2010,18412
"Loveland",46465,2010,67033
"Lyons",47070,2010,2038
"Manassa",48060,2010,994
"Mancos",48115,2010,1337
"Manitou Springs",48445,2010,5001
"Manzanola",48500,2010,434
"Marble",48555,2010,131
"Mead",49600,2010,3440
"Meeker",49875,2010,2452
"Merino",50040,2010,284
"Milliken",50480,2010,5634
"Minturn",50920,2010,1027
"Moffat",51250,2010,116
"Monte Vista",51635,2010,4451
"Montezuma",51690,2010,65
"Montrose",51745,2010,19104
"Monument",51800,2010,5541
"Morrison",52075,2010,428
"Mount Crested Butte",52570,2010,798
"Mountain View",52350,2010,508
"Mountain Village",52550,2010,1313
"Naturita",53120,2010,544
"Nederland",53175,2010,1447
"New Castle",53395,2010,4495
"Northglenn",54330,2010,35933
"Norwood",54880,2010,517
"Nucla",54935,2010,708
"Nunn",55045,2010,418
"Oak Creek",55155,2010,883
"Olathe",55540,2010,1842
"Olney Springs",55705,2010,347
"Ophir",55870,2010,180
"Orchard City",55980,2010,3114
"Ordway",56145,2010,1085
"Otis",56365,2010,475
"Ouray",56420,2010,1003
"Ovid",56475,2010,318
"Pagosa Springs",56860,2010,1722
"Palisade",56970,2010,2738
"Palmer Lake",57025,2010,2423
"Paoli",57245,2010,34
"Paonia",57300,2010,1450
"Parachute",57400,2010,1080
"Parker",57630,2010,45505
"Peetz",58235,2010,238
"Pierce",59005,2010,837
"Pitkin",59830,2010,66
"Platteville",60160,2010,2499
"Poncha Springs",60600,2010,737
"Pritchett",61315,2010,140
"Pueblo",62000,2010,106881
"Ramah",62660,2010,123
"Rangely",62880,2010,2349
"Raymer",63045,2010,96
"Red Cliff",63265,2010,266
"Rico",64090,2010,264
"Ridgway",64200,2010,925
"Rifle",64255,2010,9136
"Rockvale",64970,2010,487
"Rocky Ford",65190,2010,3958
"Romeo",65740,2010,405
"Rye",66895,2010,153
"Saguache",67005,2010,486
"Salida",67280,2010,5233
"San Luis",68105,2010,630
"Sanford",67830,2010,881
"Sawpit",68655,2010,40
"Sedgwick",68930,2010,145
"Seibert",69040,2010,181
"Severance",69150,2010,3204
"Sheridan",69645,2010,5686
"Sheridan Lake",69700,2010,88
"Silt",70195,2010,2915
"Silver Cliff",70250,2010,591
"Silver Plume",70360,2010,170
"Silverthorne",70525,2010,3904
"Silverton",70580,2010,646
"Simla",70635,2010,618
"Snowmass Village",71755,2010,2826
"South Fork",72395,2010,386
"Springfield",73330,2010,1454
"Starkville",73715,2010,59
"Steamboat Springs",73825,2010,12056
"Sterling",73935,2010,14354
"Stratton",74485,2010,658
"Sugar City",74815,2010,259
"Superior",75640,2010,12501
"Swink",75970,2010,617
"Telluride",76795,2010,2319
"Thornton",77290,2010,119420
"Timnath",77510,2010,629
"Trinidad",78610,2010,9033
"Two Buttes",79270,2010,43
"Vail",80040,2010,5288
"Victor",80865,2010,398
"Vilas",81030,2010,114
"Vona",81690,2010,106
"Walden",82130,2010,604
"Walsenburg",82350,2010,3045
"Walsh",82460,2010,547
"Ward",82735,2010,150
"Wellington",83230,2010,6310
"Westcliffe",83450,2010,568
"Westminster",83835,2010,106451
"Wheat Ridge",84440,2010,30207
"Wiggins",84770,2010,894
"Wiley",85045,2010,404
"Williamsburg",85155,2010,662
"Windsor",85485,2010,18768
"Winter Park",85705,2010,993
"Woodland Park",86090,2010,7229
"Wray",86310,2010,2340
"Yampa",86475,2010,427
"Yuma",86750,2010,3520
"Aguilar",760,2011,520
"Akron",925,2011,1693
"Alamosa",1090,2011,8932
"Alma",1530,2011,269
"Antonito",2355,2011,784
"Arriba",3235,2011,192
"Arvada",3455,2011,107613
"Aspen",3620,2011,6626
"Ault",3950,2011,1539
"Aurora",4000,2011,331779
"Avon",4110,2011,6372
"Basalt",4935,2011,3815
"Bayfield",5265,2011,2389
"Bennett",6090,2011,2351
"Berthoud",6255,2011,5187
"Bethune",6530,2011,241
"Black Hawk",7025,2011,120
"Blanca",7190,2011,400
"Blue River",7410,2011,845
"Bonanza City",7571,2011,16
"Boone",7795,2011,342
"Boulder",7850,2011,100211
"Bow Mar",8070,2011,880
"Branson",8345,2011,72
"Breckenridge",8400,2011,4575
"Brighton",8675,2011,34102
"Brookside",9115,2011,236
"Broomfield",9280,2011,57211
"Brush",9555,2011,5508
"Buena Vista",10105,2011,2644
"Burlington",10600,2011,4105
"Calhan",11260,2011,798
"Campo",11645,2011,109
"Canon City",11810,2011,16486
"Carbondale",12045,2011,6379
"Castle Rock",12415,2011,49888
"Cedaredge",12635,2011,2215
"Centennial",12815,2011,103113
"Center",12855,2011,2230
"Central City",12910,2011,665
"Cheraw",13460,2011,252
"Cherry Hills Village",13845,2011,6115
"Cheyenne Wells",14175,2011,860
"Castle Pines",12387,2011,10540
"Creede",14765,2011,286
"Coal Creek",15330,2011,344
"Cokedale",15550,2011,126
"Collbran",15605,2011,705
"Colorado Springs",16000,2011,427799
"Columbine Valley",16385,2011,1284
"Commerce City",16495,2011,47545
"Cortez",17375,2011,8478
"Craig",17760,2011,9185
"Crawford",17925,2011,423
"Crested Butte",18310,2011,1492
"Crestone",18420,2011,140
"Cripple Creek",18530,2011,1186
"Crook",18640,2011,109
"Crowley",18750,2011,178
"Dacono",19080,2011,4273
"De Beque",19355,2011,500
"Deer Trail",19630,2011,557
"Del Norte",19795,2011,1670
"Delta",19850,2011,8767
"Denver",20000,2011,620684
"Dillon",20440,2011,899
"Dinosaur",20495,2011,329
"Dolores",20770,2011,932
"Dove Creek",21265,2011,721
"Durango",22035,2011,17005
"Eads",22145,2011,623
"Eagle",22200,2011,6447
"Eaton",22860,2011,4444
"Eckley",23025,2011,259
"Edgewater",23135,2011,5203
"Elizabeth",23740,2011,1359
"Empire",24620,2011,282
"Englewood",24785,2011,30872
"Erie",24950,2011,18974
"Estes Park",25115,2011,5950
"Evans",25280,2011,18947
"Fairplay",25610,2011,676
"Federal Heights",26270,2011,11680
"Firestone",26600,2011,10588
"Flagler",26765,2011,569
"Fleming",26875,2011,405
"Florence",27040,2011,3893
"Fort Collins",27425,2011,146277
"Fort Lupton",27700,2011,7524
"Fort Morgan",27810,2011,11416
"Fountain",27865,2011,26574
"Fowler",27975,2011,1182
"Foxfield",28105,2011,704
"Fraser",28305,2011,1193
"Frederick",28360,2011,8965
"Frisco",28690,2011,2680
"Fruita",28745,2011,12702
"Garden City",29185,2011,235
"Genoa",29680,2011,138
"Georgetown",29735,2011,1015
"Gilcrest",29955,2011,1047
"Glendale",30340,2011,4269
"Glenwood Springs",30780,2011,9535
"Golden",30835,2011,19340
"Granada",31550,2011,513
"Granby",31605,2011,1836
"Grand Junction",31660,2011,61127
"Grand Lake",31715,2011,464
"Greeley",32155,2011,94240
"Green Mountain Falls",32650,2011,829
"Greenwood Village",33035,2011,14256
"Grover",33310,2011,139
"Gunnison",33640,2011,5750
"Gypsum",33695,2011,6445
"Hartman",34520,2011,80
"Haswell",34740,2011,72
"Haxtun",34960,2011,933
"Hayden",35070,2011,1794
"Hillrose",36610,2011,266
"Holly",37215,2011,796
"Holyoke",37270,2011,2274
"Hooper",37380,2011,104
"Hot Sulphur Springs",37600,2011,655
"Hotchkiss",37545,2011,927
"Hudson",37820,2011,2383
"Hugo",37875,2011,720
"Idaho Springs",38370,2011,1738
"Ignacio",38535,2011,702
"Iliff",38590,2011,264
"Jamestown",39195,2011,277
"Johnstown",39855,2011,10418
"Julesburg",39965,2011,1218
"Keenesburg",40185,2011,1143
"Kersey",40515,2011,1473
"Kim",40570,2011,72
"Kiowa",40790,2011,724
"Kit Carson",41010,2011,236
"Kremmling",41560,2011,1410
"La Jara",42055,2011,817
"La Junta",42110,2011,7080
"La Salle",43605,2011,1985
"La Veta",44100,2011,770
"Lafayette",41835,2011,24843
"Lake City",42330,2011,397
"Lakeside",42495,2011,8
"Lakewood",43000,2011,144319
"Lamar",43110,2011,7764
"Larkspur",43550,2011,184
"Las Animas",43660,2011,2354
"Leadville",44320,2011,2623
"Limon",44980,2011,1877
"Littleton",45255,2011,43279
"Lochbuie",45530,2011,5074
"Log Lane Village",45695,2011,884
"Lone Tree",45955,2011,10678
"Longmont",45970,2011,87513
"Louisville",46355,2011,18565
"Loveland",46465,2011,69129
"Lyons",47070,2011,2066
"Manassa",48060,2011,994
"Mancos",48115,2011,1333
"Manitou Springs",48445,2011,5134
"Manzanola",48500,2011,434
"Marble",48555,2011,131
"Mead",49600,2011,3471
"Meeker",49875,2011,2509
"Merino",50040,2011,284
"Milliken",50480,2011,5696
"Minturn",50920,2011,1017
"Moffat",51250,2011,116
"Monte Vista",51635,2011,4418
"Montezuma",51690,2011,65
"Montrose",51745,2011,18993
"Monument",51800,2011,5695
"Morrison",52075,2011,430
"Mount Crested Butte",52570,2011,798
"Mountain View",52350,2011,510
"Mountain Village",52550,2011,1334
"Naturita",53120,2011,538
"Nederland",53175,2011,1461
"New Castle",53395,2011,4481
"Northglenn",54330,2011,36444
"Norwood",54880,2011,524
"Nucla",54935,2011,700
"Nunn",55045,2011,421
"Oak Creek",55155,2011,876
"Olathe",55540,2011,1822
"Olney Springs",55705,2011,348
"Ophir",55870,2011,182
"Orchard City",55980,2011,3070
"Ordway",56145,2011,1092
"Otis",56365,2011,473
"Ouray",56420,2011,991
"Ovid",56475,2011,318
"Pagosa Springs",56860,2011,1710
"Palisade",56970,2011,2728
"Palmer Lake",57025,2011,2488
"Paoli",57245,2011,33
"Paonia",57300,2011,1428
"Parachute",57400,2011,1075
"Parker",57630,2011,46318
"Peetz",58235,2011,236
"Pierce",59005,2011,845
"Pitkin",59830,2011,67
"Platteville",60160,2011,2522
"Poncha Springs",60600,2011,746
"Pritchett",61315,2011,140
"Pueblo",62000,2011,107225
"Ramah",62660,2011,126
"Rangely",62880,2011,2328
"Raymer",63045,2011,97
"Red Cliff",63265,2011,263
"Rico",64090,2011,260
"Ridgway",64200,2011,915
"Rifle",64255,2011,9108
"Rockvale",64970,2011,497
"Rocky Ford",65190,2011,3955
"Romeo",65740,2011,406
"Rye",66895,2011,153
"Saguache",67005,2011,486
"Salida",67280,2011,5265
"San Luis",68105,2011,644
"Sanford",67830,2011,882
"Sawpit",68655,2011,40
"Sedgwick",68930,2011,145
"Seibert",69040,2011,184
"Severance",69150,2011,3278
"Sheridan",69645,2011,6035
"Sheridan Lake",69700,2011,92
"Silt",70195,2011,2909
"Silver Cliff",70250,2011,587
"Silver Plume",70360,2011,169
"Silverthorne",70525,2011,3893
"Silverton",70580,2011,632
"Simla",70635,2011,618
"Snowmass Village",71755,2011,2820
"South Fork",72395,2011,383
"Springfield",73330,2011,1457
"Starkville",73715,2011,57
"Steamboat Springs",73825,2011,11950
"Sterling",73935,2011,14342
"Stratton",74485,2011,668
"Sugar City",74815,2011,260
"Superior",75640,2011,12609
"Swink",75970,2011,617
"Telluride",76795,2011,2370
"Thornton",77290,2011,121800
"Timnath",77510,2011,794
"Trinidad",78610,2011,8792
"Two Buttes",79270,2011,43
"Vail",80040,2011,5240
"Victor",80865,2011,395
"Vilas",81030,2011,114
"Vona",81690,2011,108
"Walden",82130,2011,597
"Walsenburg",82350,2011,2960
"Walsh",82460,2011,547
"Ward",82735,2011,151
"Wellington",83230,2011,6408
"Westcliffe",83450,2011,560
"Westminster",83835,2011,107678
"Wheat Ridge",84440,2011,30350
"Wiggins",84770,2011,906
"Wiley",85045,2011,402
"Williamsburg",85155,2011,664
"Windsor",85485,2011,19247
"Winter Park",85705,2011,975
"Woodland Park",86090,2011,7174
"Wray",86310,2011,2356
"Yampa",86475,2011,423
"Yuma",86750,2011,3547
"Aguilar",760,2012,520
"Akron",925,2012,1670
"Alamosa",1090,2012,8931
"Alma",1530,2012,268
"Antonito",2355,2012,778
"Arriba",3235,2012,191
"Arvada",3455,2012,109736
"Aspen",3620,2012,6647
"Ault",3950,2012,1556
"Aurora",4000,2012,337757
"Avon",4110,2012,6399
"Basalt",4935,2012,3827
"Bayfield",5265,2012,2437
"Bennett",6090,2012,2388
"Berthoud",6255,2012,5270
"Bethune",6530,2012,240
"Black Hawk",7025,2012,120
"Blanca",7190,2012,395
"Blue River",7410,2012,850
"Bonanza City",7571,2012,16
"Boone",7795,2012,342
"Boulder",7850,2012,101452
"Bow Mar",8070,2012,895
"Branson",8345,2012,71
"Breckenridge",8400,2012,4632
"Brighton",8675,2012,34745
"Brookside",9115,2012,242
"Broomfield",9280,2012,58715
"Brush",9555,2012,5463
"Buena Vista",10105,2012,2668
"Burlington",10600,2012,4027
"Calhan",11260,2012,805
"Campo",11645,2012,108
"Canon City",11810,2012,16428
"Carbondale",12045,2012,6455
"Castle Rock",12415,2012,50955
"Cedaredge",12635,2012,2220
"Centennial",12815,2012,104802
"Center",12855,2012,2260
"Central City",12910,2012,669
"Cheraw",13460,2012,232
"Cherry Hills Village",13845,2012,6200
"Cheyenne Wells",14175,2012,865
"Castle Pines",12387,2012,10703
"Creede",14765,2012,284
"Coal Creek",15330,2012,343
"Cokedale",15550,2012,126
"Collbran",15605,2012,703
"Colorado Springs",16000,2012,433723
"Columbine Valley",16385,2012,1308
"Commerce City",16495,2012,48607
"Cortez",17375,2012,8478
"Craig",17760,2012,8996
"Crawford",17925,2012,424
"Crested Butte",18310,2012,1501
"Crestone",18420,2012,151
"Cripple Creek",18530,2012,1185
"Crook",18640,2012,109
"Crowley",18750,2012,172
"Dacono",19080,2012,4345
"De Beque",19355,2012,499
"Deer Trail",19630,2012,566
"Del Norte",19795,2012,1662
"Delta",19850,2012,8777
"Denver",20000,2012,634471
"Dillon",20440,2012,903
"Dinosaur",20495,2012,322
"Dolores",20770,2012,931
"Dove Creek",21265,2012,709
"Durango",22035,2012,17283
"Eads",22145,2012,614
"Eagle",22200,2012,6471
"Eaton",22860,2012,4523
"Eckley",23025,2012,257
"Edgewater",23135,2012,5244
"Elizabeth",23740,2012,1364
"Empire",24620,2012,283
"Englewood",24785,2012,31333
"Erie",24950,2012,19629
"Estes Park",25115,2012,6027
"Evans",25280,2012,19413
"Fairplay",25610,2012,673
"Federal Heights",26270,2012,11859
"Firestone",26600,2012,10870
"Flagler",26765,2012,567
"Fleming",26875,2012,403
"Florence",27040,2012,3874
"Fort Collins",27425,2012,149327
"Fort Lupton",27700,2012,7614
"Fort Morgan",27810,2012,11323
"Fountain",27865,2012,27223
"Fowler",27975,2012,1172
"Foxfield",28105,2012,718
"Fraser",28305,2012,1279
"Frederick",28360,2012,9386
"Frisco",28690,2012,2718
"Fruita",28745,2012,12724
"Garden City",29185,2012,238
"Genoa",29680,2012,138
"Georgetown",29735,2012,1028
"Gilcrest",29955,2012,1059
"Glendale",30340,2012,4339
"Glenwood Springs",30780,2012,9651
"Golden",30835,2012,19549
"Granada",31550,2012,509
"Granby",31605,2012,2080
"Grand Junction",31660,2012,61482
"Grand Lake",31715,2012,501
"Greeley",32155,2012,95148
"Green Mountain Falls",32650,2012,835
"Greenwood Village",33035,2012,14506
"Grover",33310,2012,140
"Gunnison",33640,2012,5841
"Gypsum",33695,2012,6468
"Hartman",34520,2012,80
"Haswell",34740,2012,71
"Haxtun",34960,2012,935
"Hayden",35070,2012,1796
"Hillrose",36610,2012,264
"Holly",37215,2012,792
"Holyoke",37270,2012,2279
"Hooper",37380,2012,104
"Hot Sulphur Springs",37600,2012,705
"Hotchkiss",37545,2012,929
"Hudson",37820,2012,2565
"Hugo",37875,2012,714
"Idaho Springs",38370,2012,1737
"Ignacio",38535,2012,704
"Iliff",38590,2012,263
"Jamestown",39195,2012,278
"Johnstown",39855,2012,11036
"Julesburg",39965,2012,1220
"Keenesburg",40185,2012,1159
"Kersey",40515,2012,1497
"Kim",40570,2012,71
"Kiowa",40790,2012,726
"Kit Carson",41010,2012,237
"Kremmling",41560,2012,NA
"La Jara",42055,2012,811
"La Junta",42110,2012,7021
"La Salle",43605,2012,2007
"La Veta",44100,2012,774
"Lafayette",41835,2012,25639
"Lake City",42330,2012,381
"Lakeside",42495,2012,8
"Lakewood",43000,2012,145662
"Lamar",43110,2012,7708
"Larkspur",43550,2012,188
"Las Animas",43660,2012,2299
"Leadville",44320,2012,2587
"Limon",44980,2012,1869
"Littleton",45255,2012,43962
"Lochbuie",45530,2012,5208
"Log Lane Village",45695,2012,876
"Lone Tree",45955,2012,11047
"Longmont",45970,2012,88837
"Louisville",46355,2012,18964
"Loveland",46465,2012,70140
"Lyons",47070,2012,2091
"Manassa",48060,2012,991
"Mancos",48115,2012,1335
"Manitou Springs",48445,2012,5207
"Manzanola",48500,2012,430
"Marble",48555,2012,130
"Mead",49600,2012,3734
"Meeker",49875,2012,2486
"Merino",50040,2012,282
"Milliken",50480,2012,5772
"Minturn",50920,2012,1019
"Moffat",51250,2012,118
"Monte Vista",51635,2012,4404
"Montezuma",51690,2012,66
"Montrose",51745,2012,18913
"Monument",51800,2012,5781
"Morrison",52075,2012,432
"Mount Crested Butte",52570,2012,797
"Mountain View",52350,2012,514
"Mountain Village",52550,2012,1352
"Naturita",53120,2012,533
"Nederland",53175,2012,1477
"New Castle",53395,2012,4536
"Northglenn",54330,2012,37002
"Norwood",54880,2012,530
"Nucla",54935,2012,702
"Nunn",55045,2012,426
"Oak Creek",55155,2012,876
"Olathe",55540,2012,1807
"Olney Springs",55705,2012,337
"Ophir",55870,2012,184
"Orchard City",55980,2012,3086
"Ordway",56145,2012,1059
"Otis",56365,2012,465
"Ouray",56420,2012,1006
"Ovid",56475,2012,318
"Pagosa Springs",56860,2012,1731
"Palisade",56970,2012,2721
"Palmer Lake",57025,2012,2523
"Paoli",57245,2012,33
"Paonia",57300,2012,1429
"Parachute",57400,2012,1090
"Parker",57630,2012,47485
"Peetz",58235,2012,235
"Pierce",59005,2012,854
"Pitkin",59830,2012,67
"Platteville",60160,2012,2556
"Poncha Springs",60600,2012,752
"Pritchett",61315,2012,138
"Pueblo",62000,2012,107628
"Ramah",62660,2012,126
"Rangely",62880,2012,2450
"Raymer",63045,2012,98
"Red Cliff",63265,2012,264
"Rico",64090,2012,255
"Ridgway",64200,2012,928
"Rifle",64255,2012,9218
"Rockvale",64970,2012,498
"Rocky Ford",65190,2012,3922
"Romeo",65740,2012,405
"Rye",66895,2012,153
"Saguache",67005,2012,494
"Salida",67280,2012,5279
"San Luis",68105,2012,632
"Sanford",67830,2012,879
"Sawpit",68655,2012,41
"Sedgwick",68930,2012,145
"Seibert",69040,2012,183
"Severance",69150,2012,3356
"Sheridan",69645,2012,6139
"Sheridan Lake",69700,2012,91
"Silt",70195,2012,2963
"Silver Cliff",70250,2012,580
"Silver Plume",70360,2012,169
"Silverthorne",70525,2012,3948
"Silverton",70580,2012,631
"Simla",70635,2012,621
"Snowmass Village",71755,2012,2841
"South Fork",72395,2012,382
"Springfield",73330,2012,1440
"Starkville",73715,2012,57
"Steamboat Springs",73825,2012,11943
"Sterling",73935,2012,14115
"Stratton",74485,2012,665
"Sugar City",74815,2012,252
"Superior",75640,2012,12762
"Swink",75970,2012,611
"Telluride",76795,2012,2401
"Thornton",77290,2012,124358
"Timnath",77510,2012,1156
"Trinidad",78610,2012,8775
"Two Buttes",79270,2012,42
"Vail",80040,2012,5254
"Victor",80865,2012,395
"Vilas",81030,2012,112
"Vona",81690,2012,107
"Walden",82130,2012,581
"Walsenburg",82350,2012,2976
"Walsh",82460,2012,539
"Ward",82735,2012,153
"Wellington",83230,2012,6503
"Westcliffe",83450,2012,561
"Westminster",83835,2012,109149
"Wheat Ridge",84440,2012,30746
"Wiggins",84770,2012,898
"Wiley",85045,2012,399
"Williamsburg",85155,2012,668
"Windsor",85485,2012,20088
"Winter Park",85705,2012,1044
"Woodland Park",86090,2012,7177
"Wray",86310,2012,2352
"Yampa",86475,2012,425
"Yuma",86750,2012,3530
"Aguilar",760,2013,492
"Akron",925,2013,1685
"Alamosa",1090,2013,9021
"Alma",1530,2013,271
"Antonito",2355,2013,774
"Arriba",3235,2013,191
"Arvada",3455,2013,111454
"Aspen",3620,2013,6706
"Ault",3950,2013,1576
"Aurora",4000,2013,344817
"Avon",4110,2013,6441
"Basalt",4935,2013,3851
"Bayfield",5265,2013,2489
"Bennett",6090,2013,2413
"Berthoud",6255,2013,5376
"Bethune",6530,2013,237
"Black Hawk",7025,2013,122
"Blanca",7190,2013,388
"Blue River",7410,2013,860
"Bonanza City",7571,2013,17
"Boone",7795,2013,344
"Boulder",7850,2013,103041
"Bow Mar",8070,2013,909
"Branson",8345,2013,68
"Breckenridge",8400,2013,4767
"Brighton",8675,2013,36214
"Brookside",9115,2013,242
"Broomfield",9280,2013,59975
"Brush",9555,2013,5445
"Buena Vista",10105,2013,2741
"Burlington",10600,2013,4245
"Calhan",11260,2013,808
"Campo",11645,2013,106
"Canon City",11810,2013,16303
"Carbondale",12045,2013,6475
"Castle Rock",12415,2013,52781
"Cedaredge",12635,2013,2218
"Centennial",12815,2013,106826
"Center",12855,2013,2212
"Central City",12910,2013,681
"Cheraw",13460,2013,247
"Cherry Hills Village",13845,2013,6286
"Cheyenne Wells",14175,2013,865
"Castle Pines",12387,2013,10775
"Creede",14765,2013,294
"Coal Creek",15330,2013,339
"Cokedale",15550,2013,121
"Collbran",15605,2013,694
"Colorado Springs",16000,2013,438795
"Columbine Valley",16385,2013,1322
"Commerce City",16495,2013,49642
"Cortez",17375,2013,8559
"Craig",17760,2013,8948
"Crawford",17925,2013,423
"Crested Butte",18310,2013,1514
"Crestone",18420,2013,146
"Cripple Creek",18530,2013,1175
"Crook",18640,2013,108
"Crowley",18750,2013,169
"Dacono",19080,2013,4405
"De Beque",19355,2013,492
"Deer Trail",19630,2013,572
"Del Norte",19795,2013,1635
"Delta",19850,2013,8743
"Denver",20000,2013,648162
"Dillon",20440,2013,915
"Dinosaur",20495,2013,320
"Dolores",20770,2013,940
"Dove Creek",21265,2013,719
"Durango",22035,2013,17714
"Eads",22145,2013,603
"Eagle",22200,2013,6511
"Eaton",22860,2013,4621
"Eckley",23025,2013,258
"Edgewater",23135,2013,5274
"Elizabeth",23740,2013,1373
"Empire",24620,2013,284
"Englewood",24785,2013,31678
"Erie",24950,2013,20162
"Estes Park",25115,2013,6083
"Evans",25280,2013,19680
"Fairplay",25610,2013,681
"Federal Heights",26270,2013,11983
"Firestone",26600,2013,11137
"Flagler",26765,2013,562
"Fleming",26875,2013,401
"Florence",27040,2013,3829
"Fort Collins",27425,2013,152359
"Fort Lupton",27700,2013,7690
"Fort Morgan",27810,2013,11283
"Fountain",27865,2013,28037
"Fowler",27975,2013,1161
"Foxfield",28105,2013,756
"Fraser",28305,2013,1289
"Frederick",28360,2013,10137
"Frisco",28690,2013,2756
"Fruita",28745,2013,12631
"Garden City",29185,2013,240
"Genoa",29680,2013,139
"Georgetown",29735,2013,1004
"Gilcrest",29955,2013,1069
"Glendale",30340,2013,4387
"Glenwood Springs",30780,2013,9789
"Golden",30835,2013,19644
"Granada",31550,2013,504
"Granby",31605,2013,2123
"Grand Junction",31660,2013,62448
"Grand Lake",31715,2013,510
"Greeley",32155,2013,96286
"Green Mountain Falls",32650,2013,843
"Greenwood Village",33035,2013,14671
"Grover",33310,2013,142
"Gunnison",33640,2013,6016
"Gypsum",33695,2013,6628
"Hartman",34520,2013,79
"Haswell",34740,2013,69
"Haxtun",34960,2013,924
"Hayden",35070,2013,1816
"Hillrose",36610,2013,263
"Holly",37215,2013,789
"Holyoke",37270,2013,2269
"Hooper",37380,2013,103
"Hot Sulphur Springs",37600,2013,719
"Hotchkiss",37545,2013,927
"Hudson",37820,2013,2585
"Hugo",37875,2013,710
"Idaho Springs",38370,2013,1741
"Ignacio",38535,2013,709
"Iliff",38590,2013,260
"Jamestown",39195,2013,279
"Johnstown",39855,2013,12033
"Julesburg",39965,2013,1203
"Keenesburg",40185,2013,1176
"Kersey",40515,2013,1515
"Kim",40570,2013,68
"Kiowa",40790,2013,730
"Kit Carson",41010,2013,237
"Kremmling",41560,2013,NA
"La Jara",42055,2013,806
"La Junta",42110,2013,6949
"La Salle",43605,2013,2030
"La Veta",44100,2013,761
"Lafayette",41835,2013,26657
"Lake City",42330,2013,385
"Lakeside",42495,2013,8
"Lakewood",43000,2013,147176
"Lamar",43110,2013,7638
"Larkspur",43550,2013,191
"Las Animas",43660,2013,2241
"Leadville",44320,2013,2584
"Limon",44980,2013,1861
"Littleton",45255,2013,44448
"Lochbuie",45530,2013,5271
"Log Lane Village",45695,2013,873
"Lone Tree",45955,2013,12463
"Longmont",45970,2013,90194
