LENGTH,WEIGHT,DIV,WDID,NAME,SHAPE_Leng
1932.43716011000,0.00000000000,1,0100503,RIVERSIDE CANAL,1932.43722131000
411.13418666500,0.00000000000,1,0500549,RUNYAN DITCH,411.13420448700
2697.02345247000,0.00000000000,1,0801412,SIXTY SEVEN DITCH,2697.02353052000
1477.51779135000,0.00000000000,1,0600580,HOWARD DITCH,1477.51787434000
525.22498563600,0.00000000000,1,0801492,IZZARD DITCH,525.22490901000
785.39545316700,0.00000000000,1,8000657,HEPBURN DITCH 2,785.39541286900
835.53608509100,0.00000000000,1,8000709,CUMBERLAND DITCH,835.53605384000
22819.06216440000,0.00000000000,1,0200809,BRANTNER DITCH,22819.06240880000
3546.89983281000,0.00000000000,1,0100526,JOHNSON EDWARDS DITCH,3546.89980018000
1625.02719367000,0.00000000000,1,0400540,DILLE TUNNEL,1625.02712208000
12890.65923800000,0.00000000000,1,0900958,WARD DITCH,12890.65919760000
1934.90569799000,0.00000000000,1,0600542,MC CARTY DITCH,1934.90590801000
538.23895250900,0.00000000000,1,8000895,BERRIEN DITCH 1,538.23897341800
34959.24263850000,0.00000000000,1,0700502,AGRICULTURAL DITCH,34959.24272490000
1670.21443698000,0.00000000000,1,0200834,LOWER LATHAM DITCH,1670.21438175000
96.24800624380,0.00000000000,1,0500938,CARL HOLCOMB DITCH,96.24808471080
1791.68318960000,0.00000000000,1,0600582,JONES DONNELLY DITCH,1791.68311159000
8043.28073499000,0.00000000000,1,0100504,ILLINOIS DITCH,8043.28063664000
3694.21575308000,0.00000000000,1,0600553,SMITH EMMONS DITCH,3694.21586587000
15820.66652430000,0.00000000000,1,0200810,BRIGHTON DITCH,15820.66651790000
2991.27750936000,0.00000000000,1,0100687,NORTH STERLING CANAL,2991.27744609000
418.64370775100,0.00000000000,1,0500557,NORTHWEST MUT INS CO D,418.64379898000
423.43194656300,0.00000000000,1,0800910,LOWER WHEELER DITCH,423.43192050700
1269.15493401000,0.00000000000,1,2300924,HOLST DITCH 1,1269.15482790000
536.30515249900,0.00000000000,1,2301075,HAY CREEK DITCH,536.30512465300
474.09468931200,0.00000000000,1,8000658,PRICE DITCH 2,474.09469528800
1840.46343187000,0.00000000000,1,2300889,MCCARTNEY SEEP DITCH,1840.46350317000
180.71836737700,0.00000000000,1,8000897,BERRIEN DITCH 3,180.71836452300
729.74368395500,0.00000000000,1,8000784,JEFFRIES CRAWFORD DITCH,729.74365795000
255.74401061200,0.00000000000,1,0801223,FAZZIO DITCH,255.74401394900
2399.65758763000,0.00000000000,1,0400601,ROCKWELL D ROCKWELL P P,2399.65755447000
5018.28928747000,0.00000000000,1,2300698,THOMPSON DITCH,5018.28949342000
6321.71059617000,0.00000000000,1,0801009,NEVADA DITCH,6321.71061486000
5.57573971469,0.00000000000,1,0500538,TRUE WEBSTER DITCH,5.57572504720
873.47390291800,0.00000000000,1,0900825,METZ DITCH,873.47387614000
5322.11808725000,0.00000000000,1,0500523,SUPPLY DITCH,5322.11816270000
